Principal MECID,Principal Name,Address 1,Address 2,City,State,Zip,Phone 1,Phone 2,Lobbyist MECID,Lobbyist Name
P181330,Missouri Association of Career Fire Protection Districts,225 S Meramec,,Clayton,MO,63105,(314) 739-3118,,L001708,"Liese, Chris"
P181330,Missouri Association of Career Fire Protection Districts,225 S Meramec,,Clayton,MO,63105,(314) 739-3118,,L002808,"Habbas, Mark"
P181330,Missouri Association of Career Fire Protection Districts,225 S Meramec,,Clayton,MO,63105,(314) 739-3118,,L003105,"Roepe, Christopher 'Chris'"
P181330,Missouri Association of Career Fire Protection Districts,225 S Meramec,,Clayton,MO,63105,(314) 739-3118,,L003115,"Foley, Andrew"
P181330,Missouri Association of Career Fire Protection Districts,225 S Meramec,,Clayton,MO,63105,(314) 739-3118,,L003963,"Dugger, Tony"
P192822,"Missouri Association of Christian Child Care Agencies, Inc.",24302 Mahin Road,,LaMonte,MO,65337,(660) 347-5982,,L000464,"Messer, Kerry K."
P181271,Missouri Association of Convention and Visitors' Bureaus,PO Box 1506,,Jefferson City,MO,65102,(573) 635-2173,,L000104,"Amick, Dale Anthony"
P181271,Missouri Association of Convention and Visitors' Bureaus,PO Box 1506,,Jefferson City,MO,65102,(573) 635-2173,,L000168,"Burch, Jerry"
P181272,Missouri Association of Cosmetology Schools,815 West 23rd Street,,Independence,MO,64055,(573) 634-3244,,L000294,"Gallagher, Harry"
P181272,Missouri Association of Cosmetology Schools,815 West 23rd Street,,Independence,MO,64055,(573) 634-3244,,L000990,"Clarkston, Heath"
P181272,Missouri Association of Cosmetology Schools,815 West 23rd Street,,Independence,MO,64055,(573) 634-3244,,L002852,"Nelson, Doug"
P181272,Missouri Association of Cosmetology Schools,815 West 23rd Street,,Independence,MO,64055,(573) 634-3244,,L004148,"Schaefer, Kurt"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L000299,"Gamble, William"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L000300,"Gamble, Cynthia"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L000580,"Schlemeier, Jorgen"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L000644,"Topp, Sarah"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L002845,"Jackson, David"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L003130,"Brooks, Jeffery"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L003747,"Gamble, Kathryn"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L004133,"Schlemeier, Sarah"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L190054,"Wilson, Olivia"
P181273,Missouri Association of Councils of Government,PO Box 1865,,Jefferson City,MO,65102,(573) 634-5337,,L190149,"Gamble, John"
P181274,Missouri Association of Counties,516 E Capitol Ave,,Jefferson City,MO,65102,(573) 634-2120,,L000170,"Burke, Ross 'Dick' D."
P181274,Missouri Association of Counties,516 E Capitol Ave,,Jefferson City,MO,65102,(573) 634-2120,,L001642,"Watson, Trent"
P203683,Missouri Association of County Auditors,311 East High Street,,Jefferson City,MO,65101,(573) 893-7753,,L000232,"Dalton, Jonathan F."
P203683,Missouri Association of County Auditors,311 East High Street,,Jefferson City,MO,65101,(573) 893-7753,,L000323,"Hawk, Shanon M"
P181275,Missouri Association of County Clerks and Election Authorities,8 South Main # 6,,Carrollton,MO,64633,(660) 542-0615,,L000543,"Rhoads, Mark J"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L000299,"Gamble, William"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L000300,"Gamble, Cynthia"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L000580,"Schlemeier, Jorgen"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L000644,"Topp, Sarah"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L001758,"Baker, Lana"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L002845,"Jackson, David"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L003130,"Brooks, Jeffery"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L003747,"Gamble, Kathryn"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L004133,"Schlemeier, Sarah"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L190054,"Wilson, Olivia"
P181276,Missouri Association of County Developmental Disabilities Services,PO Box 684,,Jefferson City,MO,65102,(573) 635-2173,,L190149,"Gamble, John"
P181277,Missouri Association of Criminal Defense Lawyers,101 E High,Box 1543,Jefferson City,MO,65102,(573) 636-2822,,L000576,"Scherr, Randy"
P181277,Missouri Association of Criminal Defense Lawyers,101 E High,Box 1543,Jefferson City,MO,65102,(573) 636-2822,,L002441,"Bernskoetter, Brian"
P181278,Missouri Association of Elementary School Principals,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-2460,,L000896,"Holliday, Tami J"
P181278,Missouri Association of Elementary School Principals,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-2460,,L003783,"Kimble, Scott"
P181279,Missouri Association of Health Plans,"10 S. Broadway, Suite 1200",,St. Louis,MO,63102,(314) 444-7919,,L000952,"McIntosh, Richard"
P181279,Missouri Association of Health Plans,"10 S. Broadway, Suite 1200",,St. Louis,MO,63102,(314) 444-7919,,L001270,"Flotron, Francis 'Franc' E."
P181279,Missouri Association of Health Plans,"10 S. Broadway, Suite 1200",,St. Louis,MO,63102,(314) 444-7919,,L001867,"Patek, Jewell"
P182497,Missouri Association of Health Underwriters,PO Box 1483,,Jefferson City,MO,65102,(314) 651-1185,,L000723,"Iman, Kyna"
P181280,Missouri Association of Home Inspectors,PO Box 1483,PO Box 1483,Jefferson City,MO,65102,(314) 651-1185,,L000723,"Iman, Kyna"
P181281,Missouri Association of Insurance & Financial Advisors,722 E Capitol Ave.,PO Box 1729,Jefferson City,MO,65102,(573) 634-5202,,L000552,"Durham, Jennifer"
P181281,Missouri Association of Insurance & Financial Advisors,722 E Capitol Ave.,PO Box 1729,Jefferson City,MO,65102,(573) 634-5202,,L000830,"Durham, James L."
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L001664,"Foley, James"
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L001708,"Liese, Chris"
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L001747,"Burton, Gary"
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L002586,"English, Neal"
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L003115,"Foley, Andrew"
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L003963,"Dugger, Tony"
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L190033,"Case, Larry"
P181282,Missouri Association of Insurance Agents,2701 Industrial Dr.,,Jefferson City,MO,65102,(573) 893-4301,,L200246,"Wright, Coltin"
P181283,Missouri Association of Landscape Architects,"707 Spirit 40 Park Drive, Suite 135",,Chesterfield,MO,63005-1194,(636) 519-8668,,L000409,"Licklider, Samuel G."
P181284,Missouri Association of License Offices,"11977 St. Charles Rock Road, Suite 111",,Bridgeton,MO,63044,(314) 913-7662,,L001664,"Foley, James"
P181284,Missouri Association of License Offices,"11977 St. Charles Rock Road, Suite 111",,Bridgeton,MO,63044,(314) 913-7662,,L001708,"Liese, Chris"
P181284,Missouri Association of License Offices,"11977 St. Charles Rock Road, Suite 111",,Bridgeton,MO,63044,(314) 913-7662,,L001747,"Burton, Gary"
P181284,Missouri Association of License Offices,"11977 St. Charles Rock Road, Suite 111",,Bridgeton,MO,63044,(314) 913-7662,,L002586,"English, Neal"
P181284,Missouri Association of License Offices,"11977 St. Charles Rock Road, Suite 111",,Bridgeton,MO,63044,(314) 913-7662,,L003115,"Foley, Andrew"
P181284,Missouri Association of License Offices,"11977 St. Charles Rock Road, Suite 111",,Bridgeton,MO,63044,(314) 913-7662,,L003963,"Dugger, Tony"
P181284,Missouri Association of License Offices,"11977 St. Charles Rock Road, Suite 111",,Bridgeton,MO,63044,(314) 913-7662,,L200246,"Wright, Coltin"
P181285,Missouri Association of Local Public Health Agencies,PO Box 31,,Jefferson City,MO,65102,(573) 659-8828,,L003748,"Richardson, Kelli"
P181285,Missouri Association of Local Public Health Agencies,PO Box 31,,Jefferson City,MO,65102,(573) 659-8828,,L004311,"Marrs, William 'Will'"
P181288,Missouri Association of Municipal Utilities,1808 I-70 Drive SW,,Columbia,MO,65203,(573) 445-9177,,L000712,"Lawson, Ewell"
P181288,Missouri Association of Municipal Utilities,1808 I-70 Drive SW,,Columbia,MO,65203,(573) 445-9177,,L001061,"Schlosser, Lynne Marie"
P181288,Missouri Association of Municipal Utilities,1808 I-70 Drive SW,,Columbia,MO,65203,(573) 445-9177,,L001759,"Dreiling, Fred"
P181288,Missouri Association of Municipal Utilities,1808 I-70 Drive SW,,Columbia,MO,65203,(573) 445-9177,,L004218,"Hirschvogel, Lacey"
P181289,Missouri Association of Naturopathic Physicians,Rural Route 5,Box 806,Ava,MO,65608,(417) 683-1300,,L001739,"Klarich, David John"
P181289,Missouri Association of Naturopathic Physicians,Rural Route 5,Box 806,Ava,MO,65608,(417) 683-1300,,L200223,"Klarich, Joshua 'Joshua' J"
P181290,Missouri Association of Nurse Anesthetists,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 634-8760,,L000128,"Bardgett, John E"
P181290,Missouri Association of Nurse Anesthetists,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 634-8760,,L001566,"Leonard, Erika"
P181290,Missouri Association of Nurse Anesthetists,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 634-8760,,L002962,"Kemna, Carol"
P181290,Missouri Association of Nurse Anesthetists,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 634-8760,,L003105,"Roepe, Christopher 'Chris'"
P181290,Missouri Association of Nurse Anesthetists,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 634-8760,,L003354,"Tilley, Steven"
P181290,Missouri Association of Nurse Anesthetists,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 634-8760,,L003549,"Bardgett, Jacqueline"
P181291,Missouri Association of Nursing Home Administrators,4100 Country Club Drive,,Jefferson City,MO,65109,(573) 634-5345,,L001895,"Nicklas, Dawn 'Dawn'"
P181292,Missouri Association of Oral and Max Surgeons,3109 Frederick,,St. Joseph,MO,64506,(816) 232-2300,,L001759,"Dreiling, Fred"
P181293,Missouri Association of Osteopathic Physicians and Surgeons,1423 Randy Ln,,Jefferson City,MO,65101,(573) 634-3415,,L002996,"Hahn, Jay R."
P181293,Missouri Association of Osteopathic Physicians and Surgeons,1423 Randy Ln,,Jefferson City,MO,65101,(573) 634-3415,,L190080,"Nittler, Stephen"
P181294,"Missouri Association of Plumbing, Heating, and Cooling Contractors",11472 Schenk Dr,,Maryland Heights,MO,63043,(314) 770-0093,,L003281,"Hefner, Gordon Raymond"
P181295,Missouri Association of Prosecuting Attorneys,PO Box 899,,Jefferson City,MO,65102,(573) 751-0619,,L001796,"Cozad, John C."
P181295,Missouri Association of Prosecuting Attorneys,PO Box 899,,Jefferson City,MO,65102,(573) 751-0619,,L001908,"Cook, Ward Wyatt"
P181295,Missouri Association of Prosecuting Attorneys,PO Box 899,,Jefferson City,MO,65102,(573) 751-0619,,L004147,"Moore, Darrell Lee"
P181296,Missouri Association of Public Administrators,PO Box 1138,,Lebanon,MO,65536,(417) 532-2416,,L000523,"Penman, D. Scott"
P181296,Missouri Association of Public Administrators,PO Box 1138,,Lebanon,MO,65536,(417) 532-2416,,L003875,"Nail, Kaycee"
P181297,Missouri Association of Realtors,"2005 W Broadway, Suite 210",,Columbia,MO,65203,(573) 445-8400,,L000409,"Licklider, Samuel G."
P181297,Missouri Association of Realtors,"2005 W Broadway, Suite 210",,Columbia,MO,65203,(573) 445-8400,,L001247,"Hervey, Erin"
P181297,Missouri Association of Realtors,"2005 W Broadway, Suite 210",,Columbia,MO,65203,(573) 445-8400,,L003258,"Zamkus, Jason Matthew"
P181297,Missouri Association of Realtors,"2005 W Broadway, Suite 210",,Columbia,MO,65203,(573) 445-8400,,L190029,"Janssen, Christopher"
P181297,Missouri Association of Realtors,"2005 W Broadway, Suite 210",,Columbia,MO,65203,(573) 445-8400,,L190031,"REALTORS, Missouri"
P181298,Missouri Association of Rehabilitation Facilities,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 635-1631,,L000128,"Bardgett, John E"
P181298,Missouri Association of Rehabilitation Facilities,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 635-1631,,L001566,"Leonard, Erika"
P181298,Missouri Association of Rehabilitation Facilities,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 635-1631,,L002962,"Kemna, Carol"
P181298,Missouri Association of Rehabilitation Facilities,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 635-1631,,L003105,"Roepe, Christopher 'Chris'"
P181298,Missouri Association of Rehabilitation Facilities,"205 East Capitol, #100",,Jefferson City,MO,65101,(573) 635-1631,,L003549,"Bardgett, Jacqueline"
P181299,Missouri Association of Rural Education,710 N College Ste C,,Warrensburg,MO,64093,(660) 747-8160,,L000896,"Holliday, Tami J"
P181299,Missouri Association of Rural Education,710 N College Ste C,,Warrensburg,MO,64093,(660) 747-8160,,L003783,"Kimble, Scott"
P181300,Missouri Association of Rural Health Clinics,PO Box 296,,Jefferson City,MO,65102,(573) 635-5090,,L000698,"Winton , David"
P181300,Missouri Association of Rural Health Clinics,PO Box 296,,Jefferson City,MO,65102,(573) 635-5090,,L001353,"Grote, Michael"
P181300,Missouri Association of Rural Health Clinics,PO Box 296,,Jefferson City,MO,65102,(573) 635-5090,,L003827,"Petrie, Jessica"
P181301,Missouri Association of RV Parks & Campgrounds,PO Box 1483,,Jefferson City,MO,65102,(314) 651-1185,,L000723,"Iman, Kyna"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L000896,"Holliday, Tami J"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L001993,"Ray, William"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L002289,"AuBuchon, Richard Michael"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L002856,"Huff, LeRoy"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L003105,"Roepe, Christopher 'Chris'"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L003258,"Zamkus, Jason Matthew"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L003267,"Barker, Craig"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L003268,"McMurtrey, Kay"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L003783,"Kimble, Scott"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L004011,"Riss, Sarah"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L004017,"Hayter, Douglas"
P181302,Missouri Association of School Administrators,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 638-4825,,L200222,"Cooper, Dennis"
P181303,Missouri Association of School Business Officials,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 644-7900,,L000896,"Holliday, Tami J"
P181303,Missouri Association of School Business Officials,3550 Amazonas Drive,,Jefferson City,MO,65109,(573) 644-7900,,L003783,"Kimble, Scott"
P181304,Missouri Association of School Librarians,925 Madison,,Jefferson City,MO,65101,(573) 632-2700,,L000422,"Madsen, LuAnn V"
P192802,Missouri Association of School Personnel Administrators,"901 S Skinker Blvd, 2D",,St Louis,MO,65203,(314) 402-7511,,L000896,"Holliday, Tami J"
P192802,Missouri Association of School Personnel Administrators,"901 S Skinker Blvd, 2D",,St Louis,MO,65203,(314) 402-7511,,L003783,"Kimble, Scott"
P181305,Missouri Association of School Psychologists,PO Box 2221,,Jefferson City,MO,65102,(573) 634-8996,,L001642,"Watson, Trent"
P181306,Missouri Association of Secondary School Principals,2409 W Ash Street,,Columbia,MO,65203,(573) 445-5071,,L000896,"Holliday, Tami J"
P181306,Missouri Association of Secondary School Principals,2409 W Ash Street,,Columbia,MO,65203,(573) 445-5071,,L003783,"Kimble, Scott"
P181307,Missouri Association of Sewer Districts,PO Box 7233,,Columbia,MO,65205,(573) 443-2765,,L000281,"Ford, Trent"
P181307,Missouri Association of Sewer Districts,PO Box 7233,,Columbia,MO,65205,(573) 443-2765,,L001218,"Leone, Ronald J."
P181308,Missouri Association of Sheltered Workshop Managers,722 East Capitol Avenue,,Jefferson City,MO,65101,(573) 619-1482,,L001061,"Schlosser, Lynne Marie"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L000349,"Jackson, Steve"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L000422,"Madsen, LuAnn V"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L000777,"Schuett, Sara J"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L001739,"Klarich, David John"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L001839,"Jones, Sharon Geuea"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L003570,"Klarich, Rachael Stuart"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L190169,"Moreland, Mark"
P181309,Missouri Association of Trial Attorneys,240 East High Street,PO Box 1792,Jefferson City,MO,65102,(573) 635-5215,,L200223,"Klarich, Joshua 'Joshua' J"
